"filename", "language", "TypeScript", "JSON with Comments", "YAML", "JSON", "Vue", "Markdown", "CSS", "HTML", "JavaScript", "TypeScript JSX", "Skill", "SCSS", "JavaScript JSX", "comment", "blank", "total"
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\misc\TLCursor.ts", "TypeScript", -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -116, -6, -157
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\misc\TLHandle.ts", "TypeScript", -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -95, -4, -114
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\misc\TLOpacity.ts", "TypeScript", -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -51, -3, -57
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\misc\TLRichText.test.ts", "TypeScript", -53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -57
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\misc\TLRichText.ts", "TypeScript", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -7, -88
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\misc\TLScribble.ts", "TypeScript", -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -110, -4, -147
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\misc\b64Vecs.test.ts", "TypeScript", -433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -62, -98, -593
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\misc\b64Vecs.ts", "TypeScript", -349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -208, -89, -646
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\misc\geometry-types.ts", "TypeScript", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -38, -5, -66
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\misc\id-validator.ts", "TypeScript", -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -2, -34
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\recordsWithProps.test.ts", "TypeScript", -157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -29, -189
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\recordsWithProps.ts", "TypeScript", -119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -149, -9, -277
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\records\TLAsset.ts", "TypeScript", -89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -187, -15, -291
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\records\TLBinding.ts", "TypeScript", -103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -315, -17, -435
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\records\TLCamera.ts", "TypeScript", -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -124, -7, -185
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\records\TLCustomRecord.ts", "TypeScript", -100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -183, -15, -298
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\records\TLDocument.ts", "TypeScript", -65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -152, -8, -225
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\records\TLInstance.ts", "TypeScript", -500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -136, -21, -657
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\records\TLPage.ts", "TypeScript", -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -110, -9, -170
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\records\TLPageState.ts", "TypeScript", -147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -101, -8, -256
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\records\TLPointer.ts", "TypeScript", -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -109, -8, -172
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\records\TLPresence.ts", "TypeScript", -151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -101, -7, -259
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\records\TLRecord.ts", "TypeScript", -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -6, -137
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\records\TLShape.ts", "TypeScript", -201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -366, -20, -587
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\records\TLUser.ts", "TypeScript", -86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -49, -14, -149
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\shapes\ShapeWithCrop.ts", "TypeScript", -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -64, -3, -75
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\shapes\TLArrowShape.ts", "TypeScript", -253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -198, -22, -473
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\shapes\TLBaseShape.ts", "TypeScript", -50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -126, -6, -182
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\shapes\TLBookmarkShape.ts", "TypeScript", -47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -59, -7, -113
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\shapes\TLDrawShape.ts", "TypeScript", -152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -125, -15, -292
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\shapes\TLEmbedShape.ts", "TypeScript", -312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, -15, -387
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\shapes\TLFrameShape.ts", "TypeScript", -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -65, -7, -107
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\shapes\TLGeoShape.ts", "TypeScript", -199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -113, -11, -323
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\shapes\TLGroupShape.ts", "TypeScript", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53, -5, -65
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\shapes\TLHighlightShape.ts", "TypeScript", -106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -91, -8, -205
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\shapes\TLImageShape.ts", "TypeScript", -94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106, -8, -208
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\shapes\TLLineShape.ts", "TypeScript", -163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -128, -15, -306
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\shapes\TLNoteShape.ts", "TypeScript", -192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -110, -7, -309
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\shapes\TLTextShape.ts", "TypeScript", -78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -101, -7, -186
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\shapes\TLVideoShape.ts", "TypeScript", -73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -7, -180
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\store-migrations.test.ts", "TypeScript", -71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -17, -89
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\store-migrations.ts", "TypeScript", -94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -57, -6, -157
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\styles\StyleProp.ts", "TypeScript", -59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -93, -12, -164
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\styles\TLColorStyle.ts", "TypeScript", -66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, -8, -102
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\styles\TLDashStyle.ts", "TypeScript", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, -3, -64
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\styles\TLFillStyle.ts", "TypeScript", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, -3, -64
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\styles\TLFontFace.ts", "TypeScript", -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47, -2, -66
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\styles\TLFontStyle.ts", "TypeScript", -46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -83, -9, -138
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\styles\TLHorizontalAlignStyle.ts", "TypeScript", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -55, -3, -65
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\styles\TLSizeStyle.ts", "TypeScript", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, -3, -64
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\styles\TLTextAlignStyle.ts", "TypeScript", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -52, -3, -62
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\styles\TLTheme.ts", "TypeScript", -88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -163, -11, -262
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\styles\TLVerticalAlignStyle.ts", "TypeScript", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -52, -3, -62
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\translations\languages.ts", "TypeScript", -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -2, -56
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\translations\translations.test.ts", "TypeScript", -288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, -59, -387
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\translations\translations.ts", "TypeScript", -42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -168, -11, -221
"e:\enLearn\packages\tldraw-vue\packages\tlschema\src\util-types.ts", "TypeScript", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -51, -1, -53
"e:\enLearn\packages\tldraw-vue\packages\tlschema\tsconfig.json", "JSON with Comments", 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -13
"e:\enLearn\packages\tldraw-vue\packages\tlschema\vitest.config.ts", "TypeScript", -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -7
"e:\enLearn\packages\tldraw-vue\packages\utils\DOCS.md", "Markdown", 0, 0, 0, 0, 0, -639, 0, 0, 0, 0, 0, 0, 0, 0, -292, -931
"e:\enLearn\packages\tldraw-vue\packages\utils\LICENSE.md", "Markdown", 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, -5, -10
"e:\enLearn\packages\tldraw-vue\packages\utils\README.md", "Markdown", 0, 0, 0, 0, 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, -16, -32
"e:\enLearn\packages\tldraw-vue\packages\utils\api-extractor.json", "JSON", 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5
"e:\enLearn\packages\tldraw-vue\packages\utils\api-report.api.md", "Markdown", 0, 0, 0, 0, 0, -434, 0, 0, 0, 0, 0, 0, 0, 0, -126, -560
"e:\enLearn\packages\tldraw-vue\packages\utils\package.json", "JSON", 0, 0, 0, -62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -63
"e:\enLearn\packages\tldraw-vue\packages\utils\setupTests.js", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -1, -4
"e:\enLearn\packages\tldraw-vue\packages\utils\setupVitest.js", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -1, -4
"e:\enLearn\packages\tldraw-vue\packages\utils\src\index.ts", "TypeScript", -118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -121
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\ExecutionQueue.test.ts", "TypeScript", -137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -54, -221
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\ExecutionQueue.ts", "TypeScript", -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -112, -7, -152
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\LruCache.test.ts", "TypeScript", -72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -14, -90
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\LruCache.ts", "TypeScript", -24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -33
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\PerformanceTracker.test.ts", "TypeScript", -90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -24, -124
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\PerformanceTracker.ts", "TypeScript", -45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67, -6, -118
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\array.test.ts", "TypeScript", -271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -64, -340
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\array.ts", "TypeScript", -84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -191, -14, -289
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\bind.test.ts", "TypeScript", -38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -48
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\bind.ts", "TypeScript", -48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -83, -6, -137
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\cache.test.ts", "TypeScript", -59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -74
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\cache.ts", "TypeScript", -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53, -3, -65
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\control.test.ts", "TypeScript", -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -51
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\control.ts", "TypeScript", -59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -208, -9, -276
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\debounce.test.ts", "TypeScript", -105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -129
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\debounce.ts", "TypeScript", -46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, -4, -104
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\error.test.ts", "TypeScript", -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -61
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\error.ts", "TypeScript", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -34, -6, -68
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\file.test.ts", "TypeScript", -39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -50
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\file.ts", "TypeScript", -47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -135, -7, -189
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\fractionalIndexing.test.ts", "TypeScript", -116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -14, -139
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\fractionalIndexing.ts", "TypeScript", -205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -57, -14, -276
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\function.ts", "TypeScript", -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -3, -44
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\hash.test.ts", "TypeScript", -76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -100
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\hash.ts", "TypeScript", -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -83, -4, -118
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\id.test.ts", "TypeScript", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -33
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\id.ts", "TypeScript", -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -88, -9, -130
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\iterable.test.ts", "TypeScript", -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -26
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\iterable.ts", "TypeScript", -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -1, -21
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\json-value.ts", "TypeScript", -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -68, -4, -78
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\media\apng.test.ts", "TypeScript", -41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -18, -68
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\media\apng.ts", "TypeScript", -76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -69, -23, -168
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\media\avif.test.ts", "TypeScript", -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6, -27
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\media\avif.ts", "TypeScript", -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -34, -1, -39
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\media\gif.test.ts", "TypeScript", -38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -12, -53
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\media\gif.ts", "TypeScript", -49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53, -20, -122
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\media\media.test.ts", "TypeScript", -36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -9, -59
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\media\media.ts", "TypeScript", -212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -252, -25, -489
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\media\png.ts", "TypeScript", -143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -167, -29, -339
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\media\webp.test.ts", "TypeScript", -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -15, -82
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\media\webp.ts", "TypeScript", -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, -7, -58
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\network.test.ts", "TypeScript", -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -39
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\network.ts", "TypeScript", -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -2, -33
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\number.test.ts", "TypeScript", -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -75
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\number.ts", "TypeScript", -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66, -8, -109
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\object.test.ts", "TypeScript", -203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -32, -237
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\object.ts", "TypeScript", -125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -230, -15, -370
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\perf.ts", "TypeScript", -58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78, -6, -142
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\reordering.test.ts", "TypeScript", -143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -169
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\reordering.ts", "TypeScript", -64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -122, -14, -200
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\retry.test.ts", "TypeScript", -58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -78
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\retry.ts", "TypeScript", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, -2, -78
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\sort.test.ts", "TypeScript", -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -37
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\sort.ts", "TypeScript", -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -1, -26
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\storage.test.ts", "TypeScript", -102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -24, -131
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\storage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, -50, 0, 0, 0, -107, -9, -166
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\stringEnum.ts", "TypeScript", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -1, -28
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\throttle.test.ts", "TypeScript", -288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -49, -107, -444
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\throttle.ts", "TypeScript", -114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -96, -18, -228
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\timers.test.ts", "TypeScript", -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -18, -76
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\timers.ts", "TypeScript", -53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -125, -10, -188
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\types.ts", "TypeScript", -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -132, -5, -150
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\url.test.ts", "TypeScript", -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -45
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\url.ts", "TypeScript", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, -1, -48
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\value.test.ts", "TypeScript", -81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -20, -103
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\value.ts", "TypeScript", -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -11, -138
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\version.test.ts", "TypeScript", -377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -134, -538
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\version.ts", "TypeScript", -173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -46, -29, -248
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\warn.test.ts", "TypeScript", -49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -65
"e:\enLearn\packages\tldraw-vue\packages\utils\src\lib\warn.ts", "TypeScript", -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -43, -4, -60
"e:\enLearn\packages\tldraw-vue\packages\utils\tsconfig.json", "JSON with Comments", 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7
"e:\enLearn\packages\tldraw-vue\packages\utils\vitest.config.ts", "TypeScript", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -11
"e:\enLearn\packages\tldraw-vue\packages\validate\DOCS.md", "Markdown", 0, 0, 0, 0, 0, -694, 0, 0, 0, 0, 0, 0, 0, 0, -195, -889
"e:\enLearn\packages\tldraw-vue\packages\validate\LICENSE.md", "Markdown", 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, -5, -10
"e:\enLearn\packages\tldraw-vue\packages\validate\README.md", "Markdown", 0, 0, 0, 0, 0, -38, 0, 0, 0, 0, 0, 0, 0, 0, -22, -60
"e:\enLearn\packages\tldraw-vue\packages\validate\SPEC.md", "Markdown", 0, 0, 0, 0, 0, -104, 0, 0, 0, 0, 0, 0, 0, 0, -37, -141
"e:\enLearn\packages\tldraw-vue\packages\validate\api-extractor.json", "JSON", 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5
"e:\enLearn\packages\tldraw-vue\packages\validate\api-report.api.md", "Markdown", 0, 0, 0, 0, 0, -210, 0, 0, 0, 0, 0, 0, 0, 0, -51, -261
